10:46:43:457;eph;epv;fix_type;satellites;gps_status;ekf;latitude;longitude;altitude;north;east;down;pitch;yaw;roll;Vx;Vy;Vz;groundspeed;voltage;current;power;last_heartbeat;armed;mode;armable;system_status
10:47:49:569;eph;epv;fix_type;satellites;gps_status;ekf;latitude;longitude;altitude;north;east;down;pitch;yaw;roll;Vx;Vy;Vz;groundspeed;voltage;current;power;last_heartbeat;armed;mode;armable;system_status
11:00:56:755;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38304150104522705;0.1691591590642929;-0.09833730757236481;0.09344841539859772;0.33303019404411316;0.0900905504822731;-0.5;0.23;0.05;0.5573847889900208;12.587;0.0;99;0.6622400840278715;1;1;0;4
11:00:56:861;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38304150104522705;0.1691591590642929;-0.09833730757236481;0.09344841539859772;0.33303019404411316;0.0900905504822731;-0.5;0.23;0.05;0.5573847889900208;12.587;0.0;99;0.7727539910119958;1;1;0;4
11:00:56:962;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38304150104522705;0.1691591590642929;-0.09833730757236481;0.09344841539859772;0.33303019404411316;0.0900905504822731;-0.5;0.23;0.05;0.5573847889900208;12.587;0.0;99;0.8229848780320026;1;1;0;4
11:00:57:069;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38658571243286133;0.17084944248199463;-0.09803913533687592;0.09362702071666718;0.33337685465812683;0.09031748026609421;-0.51;0.23;0.05;0.5641463398933411;12.587;0.0;99;0.9636685580480844;1;1;0;4
11:00:57:175;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38658571243286133;0.17084944248199463;-0.09803913533687592;0.09362702071666718;0.33337685465812683;0.09031748026609421;-0.51;0.23;0.05;0.5641463398933411;12.587;0.0;99;0.05047933798050508;1;1;0;4
11:00:57:276;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38555824756622314;0.17036856710910797;-0.09804797172546387;0.09389861673116684;0.3337360918521881;0.09063020348548889;-0.5;0.23;0.05;0.5601465106010437;12.587;0.0;99;0.16366909997304901;1;1;0;4
11:00:57:388;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38555824756622314;0.17036856710910797;-0.09804797172546387;0.09389861673116684;0.3337360918521881;0.09063020348548889;-0.5;0.23;0.05;0.5601465106010437;12.587;0.0;99;0.2755965159740299;1;1;0;4
11:00:57:488;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38949131965637207;0.17220155894756317;-0.09738095104694366;0.09418939054012299;0.33412349224090576;0.09096214175224304;-0.52;0.24;0.05;0.5830042958259583;12.587;0.0;99;0.39304831001209095;1;1;0;4
11:00:57:594;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38949131965637207;0.17220155894756317;-0.09738095104694366;0.09418939054012299;0.33412349224090576;0.09096214175224304;-0.52;0.24;0.05;0.5830042958259583;12.587;0.0;99;0.49930217099608853;1;1;0;4
11:00:57:700;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38949131965637207;0.17220155894756317;-0.09738095104694366;0.09418939054012299;0.33412349224090576;0.09096214175224304;-0.52;0.24;0.05;0.5830042958259583;12.587;0.0;99;0.600122483971063;1;1;0;4
11:00:57:801;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38750961422920227;0.17129822075366974;-0.09730219841003418;0.09439544379711151;0.334476113319397;0.0912061557173729;-0.51;0.23;0.05;0.5672494173049927;12.587;0.0;99;0.7115069419960491;1;1;0;4
11:00:57:906;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.38750961422920227;0.17129822075366974;-0.09730219841003418;0.09439544379711151;0.334476113319397;0.0912061557173729;-0.51;0.23;0.05;0.5672494173049927;12.587;0.0;99;0.8130068060127087;1;1;0;4
11:00:58:008;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3866370618343353;0.17090965807437897;-0.0972316637635231;0.09457157552242279;0.3348524868488312;0.09142778068780899;-0.5;0.23;0.05;0.5611878633499146;12.587;0.0;99;0.895893080974929;1;1;0;4
11:00:58:117;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3866370618343353;0.17090965807437897;-0.0972316637635231;0.09457157552242279;0.3348524868488312;0.09142778068780899;-0.5;0.23;0.05;0.5611878633499146;12.587;0.0;99;4.138599615544081e-05;1;1;0;4
11:00:58:218;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3879829943180084;0.1715574711561203;-0.09696704894304276;0.09472046792507172;0.33520105481147766;0.0916270911693573;-0.51;0.23;0.05;0.56682950258255;12.587;0.0;99;0.12913633696734905;1;1;0;4
11:00:58:319;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3879829943180084;0.1715574711561203;-0.09696704894304276;0.09472046792507172;0.33520105481147766;0.0916270911693573;-0.51;0.23;0.05;0.56682950258255;12.587;0.0;99;0.23655479698209092;1;1;0;4
11:00:58:429;121;200;6;10;6,10;1;-35.3632655;149.1652392;583.78;-0.3879829943180084;0.1715574711561203;-0.09696704894304276;0.09472046792507172;0.33520105481147766;0.0916270911693573;-0.51;0.23;0.05;0.56682950258255;12.587;0.0;99;0.35121510695898905;1;1;0;4
11:00:58:534;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3938257098197937;0.17431636154651642;-0.09623795002698898;0.09488695859909058;0.335574746131897;0.09183898568153381;-0.53;0.24;0.06;0.589181125164032;12.587;0.0;99;0.4465923739480786;1;1;0;4
11:00:58:642;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3938257098197937;0.17431636154651642;-0.09623795002698898;0.09488695859909058;0.335574746131897;0.09183898568153381;-0.53;0.24;0.06;0.589181125164032;12.587;0.0;99;0.5592085759853944;1;1;0;4
11:00:58:746;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3938257098197937;0.17431636154651642;-0.09623795002698898;0.09504415094852448;0.3359578847885132;0.0920431837439537;-0.51;0.23;0.05;0.5685762166976929;12.587;0.0;99;0.6094224539701827;1;1;0;4
11:00:58:850;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39161112904548645;0.1733209639787674;-0.09623371809720993;0.09504415094852448;0.3359578847885132;0.0920431837439537;-0.51;0.23;0.05;0.5685762166976929;12.587;0.0;99;0.7393793369992636;1;1;0;4
11:00:58:953;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39161112904548645;0.1733209639787674;-0.09623371809720993;0.09504415094852448;0.3359578847885132;0.0920431837439537;-0.51;0.23;0.05;0.5685762166976929;12.587;0.0;99;0.8535026389872655;1;1;0;4
11:00:59:053;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3952694535255432;0.175008162856102;-0.09589644521474838;0.0952056273818016;0.33631253242492676;0.09224194288253784;-0.52;0.24;0.05;0.5751539468765259;12.587;0.0;99;0.9571217589545995;1;1;0;4
11:00:59:154;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3952694535255432;0.175008162856102;-0.09589644521474838;0.0952056273818016;0.33631253242492676;0.09224194288253784;-0.52;0.24;0.05;0.5751539468765259;12.587;0.0;99;0.059546304983086884;1;1;0;4
11:00:59:260;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3969680964946747;0.17579977214336395;-0.09604598581790924;0.09536296129226685;0.3366701602935791;0.09243972599506378;-0.52;0.24;0.05;0.5739208459854126;12.587;0.0;99;0.12936084799002856;1;1;0;4
11:00:59:361;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3969680964946747;0.17579977214336395;-0.09604598581790924;0.09536296129226685;0.3366701602935791;0.09243972599506378;-0.52;0.24;0.05;0.5739208459854126;12.587;0.0;99;0.23506558599183336;1;1;0;4
11:00:59:466;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3977773189544678;0.17619214951992035;-0.09623707830905914;0.09553218632936478;0.337054580450058;0.09265822917222977;-0.53;0.24;0.06;0.5900978446006775;12.587;0.0;99;0.3843359699822031;1;1;0;4
11:00:59:569;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3977773189544678;0.17619214951992035;-0.09623707830905914;0.09553218632936478;0.337054580450058;0.09265822917222977;-0.53;0.24;0.06;0.5900978446006775;12.587;0.0;99;0.43456513999262825;1;1;0;4
11:00:59:671;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3977773189544678;0.17619214951992035;-0.09623707830905914;0.09553218632936478;0.337054580450058;0.09265822917222977;-0.53;0.24;0.06;0.5900978446006775;12.587;0.0;99;0.5386123359785415;1;1;0;4
11:00:59:771;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.394457072019577;0.17467573285102844;-0.09652362763881683;0.09569647163152695;0.33740854263305664;0.09285715222358704;-0.52;0.24;0.05;0.5745676159858704;12.587;0.0;99;0.6715690019773319;1;1;0;4
11:00:59:876;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.394457072019577;0.17467573285102844;-0.09652362763881683;0.09569647163152695;0.33740854263305664;0.09285715222358704;-0.52;0.24;0.05;0.5745676159858704;12.587;0.0;99;0.7777441389625892;1;1;0;4
11:00:59:978;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3932825028896332;0.1741216629743576;-0.0964675322175026;0.09585314244031906;0.337795615196228;0.09306558966636658;-0.51;0.23;0.05;0.56852126121521;12.587;0.0;99;0.8962794209946878;1;1;0;4
11:01:00:084;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3932825028896332;0.1741216629743576;-0.0964675322175026;0.09585314244031906;0.337795615196228;0.09306558966636658;-0.51;0.23;0.05;0.56852126121521;12.587;0.0;99;4.547199932858348e-05;1;1;0;4
11:01:00:187;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.3932825028896332;0.1741216629743576;-0.0964675322175026;0.09585314244031906;0.337795615196228;0.09306558966636658;-0.51;0.23;0.05;0.56852126121521;12.587;0.0;99;0.09547639900119975;1;1;0;4
11:01:00:296;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39513450860977173;0.17495843768119812;-0.09605125337839127;0.0960070937871933;0.3381500244140625;0.09327089786529541;-0.52;0.24;0.05;0.5754364728927612;12.587;0.0;99;0.1813590140081942;1;1;0;4
11:01:00:397;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39513450860977173;0.17495843768119812;-0.09605125337839127;0.0960070937871933;0.3381500244140625;0.09327089786529541;-0.52;0.24;0.05;0.5754364728927612;12.587;0.0;99;0.2881955269840546;1;1;0;4
11:01:00:512;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40077075362205505;0.17756173014640808;-0.09551284462213516;0.09618479013442993;0.33853909373283386;0.0935010313987732;-0.54;0.25;0.06;0.5975009202957153;12.587;0.0;99;0.39179361396236345;1;1;0;4
11:01:00:627;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40077075362205505;0.17756173014640808;-0.09551284462213516;0.09618479013442993;0.33853909373283386;0.0935010313987732;-0.54;0.25;0.06;0.5975009202957153;12.587;0.0;99;0.4932764759869315;1;1;0;4
11:01:00:734;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39863118529319763;0.17660513520240784;-0.09577775001525879;0.0963524878025055;0.3389314115047455;0.09371528774499893;-0.52;0.24;0.05;0.576851487159729;12.587;0.0;99;0.6428683089907281;1;1;0;4
11:01:00:835;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39863118529319763;0.17660513520240784;-0.09577775001525879;0.0963524878025055;0.3389314115047455;0.09371528774499893;-0.52;0.24;0.05;0.576851487159729;12.587;0.0;99;0.7472125950152986;1;1;0;4
11:01:00:938;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39863118529319763;0.17660513520240784;-0.09577775001525879;0.0963524878025055;0.3389314115047455;0.09371528774499893;-0.52;0.24;0.05;0.576851487159729;12.587;0.0;99;0.7976438630139455;1;1;0;4
11:01:01:039;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39865007996559143;0.1766659915447235;-0.09554257988929749;0.0965060144662857;0.33929482102394104;0.09391672909259796;-0.52;0.24;0.05;0.5749280452728271;12.587;0.0;99;0.9454210560070351;1;1;0;4
11:01:01:142;121;200;6;10;6,10;1;-35.3632656;149.1652393;583.78;-0.39865007996559143;0.1766659915447235;-0.09554257988929749;0.0965060144662857;0.33929482102394104;0.09391672909259796;-0.52;0.24;0.05;0.5749280452728271;12.587;0.0;99;0.053289457981009036;1;1;0;4
11:01:01:259;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40382906794548035;0.179092139005661;-0.0947122573852539;0.09667441993951797;0.3396627902984619;0.09412726014852524;-0.53;0.24;0.06;0.5864385366439819;12.587;0.0;99;0.14257442695088685;1;1;0;4
11:01:01:372;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40382906794548035;0.179092139005661;-0.0947122573852539;0.09667441993951797;0.3396627902984619;0.09412726014852524;-0.53;0.24;0.06;0.5864385366439819;12.587;0.0;99;0.24942365498282015;1;1;0;4
11:01:01:491;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40637755393981934;0.18027572333812714;-0.09430637210607529;0.09684522449970245;0.34005844593048096;0.09434905648231506;-0.54;0.25;0.06;0.60121089220047;12.587;0.0;99;0.4172283519874327;1;1;0;4
11:01:01:606;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40637755393981934;0.18027572333812714;-0.09430637210607529;0.09684522449970245;0.34005844593048096;0.09434905648231506;-0.54;0.25;0.06;0.60121089220047;12.587;0.0;99;0.523486043966841;1;1;0;4
11:01:01:721;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.402863472700119;0.17865540087223053;-0.09452319890260696;0.09700194001197815;0.340425044298172;0.09455101937055588;-0.53;0.24;0.06;0.5842001438140869;12.587;0.0;99;0.6369917879928835;1;1;0;4
11:01:01:823;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.402863472700119;0.17865540087223053;-0.09452319890260696;0.09700194001197815;0.340425044298172;0.09455101937055588;-0.53;0.24;0.06;0.5842001438140869;12.587;0.0;99;0.7431406689574942;1;1;0;4
11:01:01:929;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.402863472700119;0.17865540087223053;-0.09452319890260696;0.09700194001197815;0.340425044298172;0.09455101937055588;-0.53;0.24;0.06;0.5842001438140869;12.587;0.0;99;0.848290839989204;1;1;0;4
11:01:02:043;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4011858403682709;0.17792068421840668;-0.09468578547239304;0.09716558456420898;0.3408131003379822;0.09476076811552048;-0.52;0.24;0.06;0.5775814652442932;12.587;0.0;99;0.9523136999923736;1;1;0;4
11:01:02:157;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4011858403682709;0.17792068421840668;-0.09468578547239304;0.09716558456420898;0.3408131003379822;0.09476076811552048;-0.52;0.24;0.06;0.5775814652442932;12.587;0.0;99;0.05140992300584912;1;1;0;4
11:01:02:260;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40272822976112366;0.17866206169128418;-0.09433364123106003;0.09732607007026672;0.34118005633354187;0.09496522694826126;-0.53;0.24;0.06;0.5843119025230408;12.587;0.0;99;0.14834988699294627;1;1;0;4
11:01:02:366;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40272822976112366;0.17866206169128418;-0.09433364123106003;0.09732607007026672;0.34118005633354187;0.09496522694826126;-0.53;0.24;0.06;0.5843119025230408;12.587;0.0;99;0.25135739997494966;1;1;0;4
11:01:02:467;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40272822976112366;0.17866206169128418;-0.09433364123106003;0.09750191867351532;0.3415732979774475;0.09518639743328094;-0.55;0.25;0.06;0.6064937114715576;12.587;0.0;99;0.37908800796139985;1;1;0;4
11:01:02:571;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4082627296447754;0.1812010556459427;-0.09374751150608063;0.09750191867351532;0.3415732979774475;0.09518639743328094;-0.55;0.25;0.06;0.6064937114715576;12.587;0.0;99;0.46407208999153227;1;1;0;4
11:01:02:681;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4082627296447754;0.1812010556459427;-0.09374751150608063;0.09750191867351532;0.3415732979774475;0.09518639743328094;-0.55;0.25;0.06;0.6064937114715576;12.587;0.0;99;0.571987078001257;1;1;0;4
11:01:02:783;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.405313640832901;0.17981240153312683;-0.09430436044931412;0.09766136854887009;0.34197255969047546;0.09539485722780228;-0.53;0.24;0.06;0.5841125845909119;12.587;0.0;99;0.6623384970007464;1;1;0;4
11:01:02:884;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.405313640832901;0.17981240153312683;-0.09430436044931412;0.09766136854887009;0.34197255969047546;0.09539485722780228;-0.53;0.24;0.06;0.5841125845909119;12.587;0.0;99;0.7698666409705766;1;1;0;4
11:01:02:988;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4058178663253784;0.18004222214221954;-0.09431742131710052;0.09780964255332947;0.3423468768596649;0.09559305012226105;-0.52;0.24;0.06;0.5834718346595764;12.587;0.0;99;0.8962920460035093;1;1;0;4
11:01:03:094;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4058178663253784;0.18004222214221954;-0.09431742131710052;0.09780964255332947;0.3423468768596649;0.09559305012226105;-0.52;0.24;0.06;0.5834718346595764;12.587;0.0;99;4.716601688414812e-05;1;1;0;4
11:01:03:198;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.4058178663253784;0.18004222214221954;-0.09431742131710052;0.09780964255332947;0.3423468768596649;0.09559305012226105;-0.52;0.24;0.06;0.5834718346595764;12.587;0.0;99;0.10763002402381971;1;1;0;4
11:01:03:298;121;200;6;10;6,10;1;-35.3632657;149.1652394;583.78;-0.4114551544189453;0.18265803158283234;-0.09397494047880173;0.09798293560743332;0.3427480459213257;0.09582429379224777;-0.54;0.25;0.06;0.5976586937904358;12.587;0.0;99;0.20744216098682955;1;1;0;4
11:01:03:399;121;200;6;10;6,10;1;-35.3632657;149.1652394;583.78;-0.4114551544189453;0.18265803158283234;-0.09397494047880173;0.09798293560743332;0.3427480459213257;0.09582429379224777;-0.54;0.25;0.06;0.5976586937904358;12.587;0.0;99;0.3116846880293451;1;1;0;4
11:01:03:500;121;200;6;10;6,10;1;-35.3632658;149.1652394;583.78;-0.41381368041038513;0.1837441623210907;-0.09401211887598038;0.09814253449440002;0.3431215286254883;0.09603431820869446;-0.55;0.25;0.06;0.6102079153060913;12.587;0.0;99;0.4004941920284182;1;1;0;4
11:01:03:600;121;200;6;10;6,10;1;-35.3632658;149.1652394;583.78;-0.41381368041038513;0.1837441623210907;-0.09401211887598038;0.09814253449440002;0.3431215286254883;0.09603431820869446;-0.55;0.25;0.06;0.6102079153060913;12.587;0.0;99;0.5008940279949456;1;1;0;4
11:01:03:701;121;200;6;10;6,10;1;-35.3632657;149.1652394;583.78;-0.41381368041038513;0.1837441623210907;-0.09401211887598038;0.09829907864332199;0.3434908092021942;0.09623806178569794;-0.53;0.24;0.06;0.5934072136878967;12.587;0.0;99;0.6253083540359512;1;1;0;4
11:01:03:802;121;200;6;10;6,10;1;-35.3632657;149.1652394;583.78;-0.4103941023349762;0.18215754628181458;-0.0946129709482193;0.09829907864332199;0.3434908092021942;0.09623806178569794;-0.53;0.24;0.06;0.5934072136878967;12.587;0.0;99;0.6867312800022773;1;1;0;4
11:01:03:903;121;200;6;10;6,10;1;-35.3632657;149.1652394;583.78;-0.4103941023349762;0.18215754628181458;-0.0946129709482193;0.09829907864332199;0.3434908092021942;0.09623806178569794;-0.53;0.24;0.06;0.5934072136878967;12.587;0.0;99;0.787113014026545;1;1;0;4
11:01:04:004;121;200;6;10;6,10;1;-35.3632657;149.1652393;583.78;-0.40865471959114075;0.18136155605316162;-0.09504536539316177;0.09845469892024994;0.3438950479030609;0.09644747525453568;-0.53;0.24;0.06;0.5862632989883423;12.587;0.0;99;0.906260101008229;1;1;0;4
